work_year,experience_level,employment_type,salary_in_usd,employee_residence,remote_ratio,company_size
2024,SE,FT,108500,US,0,M
2024,SE,FT,78800,US,0,M
2024,SE,FT,95000,US,0,M
2024,SE,FT,85000,US,0,M
2024,SE,FT,155000,US,100,M
2024,SE,FT,140000,US,100,M
2024,MI,FT,128000,US,0,M
2024,MI,FT,81500,US,0,M
2024,MI,FT,95000,US,100,M
2024,MI,FT,68000,US,100,M
2024,EN,FT,194500,US,0,M
2024,EN,FT,125500,US,0,M
2024,MI,FT,187000,US,0,M
2024,MI,FT,153000,US,0,M
2024,SE,FT,146000,US,0,M
2024,SE,FT,128000,US,0,M
2024,MI,FT,130500,US,0,M
2024,MI,FT,96000,US,0,M
2024,SE,FT,140000,US,100,M
2024,SE,FT,105000,US,100,M
2024,SE,FT,153000,US,100,M
2024,SE,FT,122000,US,100,M
2024,SE,FT,190000,US,100,M
2024,SE,FT,126000,US,100,M
2024,MI,FT,108100,US,0,M
2024,MI,FT,60800,US,0,M
2024,MI,FT,170000,US,100,M
2024,MI,FT,100000,US,100,M
2024,SE,FT,208000,US,0,M
2024,SE,FT,175000,US,0,M
2024,SE,FT,485000,US,0,M
2024,SE,FT,280000,US,0,M
2024,SE,FT,240000,US,0,M
2024,SE,FT,160000,US,0,M
2024,SE,FT,239000,US,0,M
2024,SE,FT,177000,US,0,M
2024,SE,FT,135000,US,100,M
2024,SE,FT,110000,US,100,M
2024,MI,FT,177300,US,0,M
2024,MI,FT,136300,US,0,M
2024,SE,FT,250944,US,100,M
2024,SE,FT,178538,US,100,M
2024,SE,FT,180000,US,100,M
2024,SE,FT,140000,US,100,M
2024,SE,FT,250000,US,100,M
2024,SE,FT,180700,US,100,M
2024,EX,FT,243000,US,0,M
2024,EX,FT,163000,US,0,M
2024,MI,FT,250000,US,0,M
2024,MI,FT,190000,US,0,M
2024,SE,FT,150000,US,100,M
2024,SE,FT,90200,US,100,M
2024,MI,FT,162000,US,0,M
2024,MI,FT,128000,US,0,M
2024,SE,FT,140000,US,0,M
2024,SE,FT,107000,US,0,M
2024,MI,FT,155700,US,0,M
2024,MI,FT,75500,US,0,M
2024,EN,FT,111400,US,100,M
2024,EN,FT,62800,US,100,M
2024,SE,FT,234000,US,0,M
2024,SE,FT,146000,US,0,M
2024,MI,FT,172000,US,0,M
2024,MI,FT,75600,US,0,M
2024,SE,FT,204000,US,0,M
2024,SE,FT,105800,US,0,M
2024,SE,FT,246000,US,0,M
2024,SE,FT,132600,US,0,M
2024,SE,FT,190000,US,0,M
2024,SE,FT,152000,US,0,M
2024,SE,FT,125000,US,100,M
2024,SE,FT,110000,US,100,M
2024,MI,FT,84105,US,0,M
2024,MI,FT,76095,US,0,M
2024,MI,FT,203900,US,0,M
2024,MI,FT,116600,US,0,M
2024,SE,FT,143706,US,100,M
2024,SE,FT,84533,US,100,M
2024,SE,FT,201700,US,100,M
2024,SE,FT,122300,US,100,M
2024,SE,FT,194000,US,100,M
2024,SE,FT,96000,US,100,M
2024,SE,FT,165000,US,100,M
2024,SE,FT,165000,US,100,M
2024,SE,FT,142200,US,0,M
2024,SE,FT,116200,US,0,M
2024,SE,FT,175000,US,0,M
2024,SE,FT,100000,US,0,M
2024,MI,FT,80000,US,0,M
2024,MI,FT,52500,US,0,M
2024,SE,FT,213000,US,0,M
2024,SE,FT,120700,US,0,M
2024,SE,FT,200000,US,100,M
2024,SE,FT,160000,US,100,M
2024,SE,FT,169200,US,0,M
2024,SE,FT,130100,US,0,M
2024,SE,FT,227000,US,0,M
2024,SE,FT,122200,US,0,M
2024,MI,FT,136400,US,100,M
2024,MI,FT,77000,US,100,M
2024,SE,FT,179000,US,0,M
2024,SE,FT,140000,US,0,M
2024,SE,FT,247600,US,0,L
2024,SE,FT,127300,US,0,L
2024,SE,FT,120529,US,0,M
2024,SE,FT,96428,US,0,M
2024,SE,FT,168000,US,0,M
2024,SE,FT,90900,US,0,M
2024,SE,FT,209000,US,0,M
2024,SE,FT,171000,US,0,M
2024,EX,FT,200000,US,0,M
2024,EX,FT,175000,US,0,M
2024,SE,FT,243000,US,0,M
2024,SE,FT,192000,US,0,M
2024,SE,FT,170000,US,0,M
2024,SE,FT,25000,US,0,M
2024,SE,FT,314100,US,0,M
2024,SE,FT,169700,US,0,M
2024,SE,FT,160000,US,0,M
2024,SE,FT,128000,US,0,M
2024,SE,FT,178500,US,0,M
2024,SE,FT,156312,US,0,M
2024,MI,FT,208200,US,100,M
2024,MI,FT,124900,US,100,M
2024,MI,FT,300000,US,0,M
2024,MI,FT,130000,US,0,M
2024,SE,FT,200000,US,0,M
2024,SE,FT,180000,US,0,M
2024,SE,FT,355000,US,0,M
2024,SE,FT,213500,US,0,M
2024,SE,FT,185000,US,0,M
2024,SE,FT,102600,US,0,M
2024,MI,FT,110000,US,0,M
2024,MI,FT,90000,US,0,M
2024,MI,FT,108600,US,100,M
2024,MI,FT,74400,US,100,M
2024,MI,FT,212800,US,0,L
2024,MI,FT,115100,US,0,L
2024,SE,FT,202800,US,0,L
2024,SE,FT,104300,US,0,L
2024,EN,FT,225000,US,0,M
2024,EN,FT,150000,US,0,M
2024,EN,FT,129000,US,0,M
2024,EN,FT,86000,US,0,M
2024,MI,FT,172000,US,0,M
2024,MI,FT,75600,US,0,M
2024,MI,FT,265400,US,0,M
2024,MI,FT,127400,US,0,M
2024,SE,FT,363000,US,0,M
2024,SE,FT,139800,US,0,M
2024,EN,FT,175100,US,0,M
2024,EN,FT,82915,US,0,M
2024,MI,FT,192300,US,0,M
2024,MI,FT,120200,US,0,M
2024,MI,FT,155000,US,0,M
2024,MI,FT,135000,US,0,M
2024,SE,FT,220000,US,0,M
2024,SE,FT,137500,US,0,M
2024,MI,FT,100000,US,0,M
2024,MI,FT,90000,US,0,M
2024,MI,FT,165000,US,0,M
2024,MI,FT,110000,US,0,M
2024,EN,FT,54000,US,100,M
2024,EN,FT,43400,US,100,M
2024,MI,FT,101081,US,0,M
2024,MI,FT,78108,US,0,M
2024,SE,FT,285500,US,0,M
2024,SE,FT,142500,US,0,M
2024,SE,FT,324000,US,0,M
2024,SE,FT,159000,US,0,M
2024,MI,FT,150000,US,0,M
2024,MI,FT,130000,US,0,M
2024,SE,FT,277000,US,0,M
2024,SE,FT,173000,US,0,M
2024,MI,FT,137000,US,0,M
2024,MI,FT,60300,US,0,M
2024,SE,FT,159120,US,0,M
2024,SE,FT,92240,US,0,M
2024,MI,FT,225000,US,0,M
2024,MI,FT,200000,US,0,M
2024,SE,FT,180500,US,0,M
2024,SE,FT,96200,US,0,M
2024,MI,FT,245400,US,0,M
2024,MI,FT,139000,US,0,M
2024,SE,FT,176500,US,0,M
2024,SE,FT,116600,US,0,M
2024,SE,FT,208500,US,0,M
2024,SE,FT,100100,US,0,M
2024,SE,FT,260000,US,100,M
2024,SE,FT,190000,US,100,M
2024,MI,FT,222200,US,0,L
2024,MI,FT,136000,US,0,L
2024,SE,FT,153018,US,0,M
2024,SE,FT,135000,US,0,M
2024,SE,FT,303050,US,0,M
2024,SE,FT,202350,US,0,M
2024,MI,FT,228900,US,100,M
2024,MI,FT,174400,US,100,M
2024,EN,FT,144000,US,100,M
2024,EN,FT,81000,US,100,M
2024,SE,FT,110000,US,100,M
2024,SE,FT,100000,US,100,M
2024,SE,FT,230300,US,0,M
2024,SE,FT,114700,US,0,M
2024,SE,FT,190000,US,0,M
2024,SE,FT,160000,US,0,M
2024,SE,FT,245400,US,0,M
2024,SE,FT,139000,US,0,M
2024,SE,FT,108334,US,0,M
2024,SE,FT,59923,US,0,M
2024,SE,FT,249000,US,0,M
2024,SE,FT,216000,US,0,M
2024,SE,FT,241000,US,100,M
2024,SE,FT,172000,US,100,M
2024,EX,FT,340000,US,0,M
2024,EX,FT,256000,US,0,M
2024,MI,FT,223600,US,0,L
2024,MI,FT,115000,US,0,L
2024,SE,FT,250800,US,0,M
2024,SE,FT,167200,US,0,M
2024,SE,FT,150000,US,100,M
2024,SE,FT,120000,US,100,M
2024,MI,FT,128000,US,0,M
2024,MI,FT,92000,US,0,M
2024,SE,FT,235000,US,100,M
2024,SE,FT,210000,US,100,M
2024,SE,FT,125000,US,100,M
2024,SE,FT,120000,US,100,M
2024,SE,FT,189600,US,0,M
2024,SE,FT,101100,US,0,M
2024,SE,FT,270400,US,0,M
2024,SE,FT,145600,US,0,M
2024,EN,FT,137000,US,0,M
2024,EN,FT,60400,US,0,M
2024,MI,FT,158100,US,0,M
2024,MI,FT,138500,US,0,M
2024,SE,FT,188500,US,0,M
2024,SE,FT,165100,US,0,M
2024,SE,FT,250000,US,0,M
2024,SE,FT,180000,US,0,M
2024,SE,FT,160000,US,0,M
2024,SE,FT,130000,US,0,M
2024,SE,FT,115000,US,100,M
2024,SE,FT,100500,US,100,M
2024,SE,FT,242100,US,0,M
2024,SE,FT,116200,US,0,M
2024,MI,FT,126000,US,0,M
2024,MI,FT,78000,US,0,M
2024,SE,FT,185000,US,0,M
2024,SE,FT,160000,US,0,M
2024,SE,FT,172000,US,0,M
2024,SE,FT,101000,US,0,M
2024,SE,FT,130000,US,0,M
2024,SE,FT,120000,US,0,M
2024,SE,FT,135000,US,100,M
2024,SE,FT,100000,US,100,M
2024,SE,FT,138000,US,0,M
2024,SE,FT,92000,US,0,M
2024,MI,FT,145000,US,0,M
2024,MI,FT,95000,US,0,M
2024,SE,FT,105000,US,100,M
2024,SE,FT,80000,US,100,M
2024,SE,FT,175000,US,0,M
2024,SE,FT,115200,US,0,M
2024,MI,FT,270000,US,0,M
2024,MI,FT,185000,US,0,M
2024,SE,FT,165000,US,100,M
2024,SE,FT,267900,US,0,M
2024,SE,FT,234700,US,0,M
2024,MI,FT,100000,US,0,M
2024,MI,FT,75000,US,0,M
2024,SE,FT,260000,US,0,L
2024,SE,FT,136000,US,0,L
2024,SE,FT,175000,US,0,M
2024,SE,FT,117000,US,0,M
2024,EN,FT,170000,US,0,M
2024,EN,FT,140000,US,0,M
2024,SE,FT,205000,US,0,M
2024,SE,FT,178000,US,0,M
2024,SE,FT,297000,US,0,M
2024,SE,FT,168300,US,0,M
2024,MI,FT,110000,US,0,M
2024,MI,FT,92000,US,0,M
2024,EN,PT,151260,US,0,L
2024,EN,PT,30000,US,0,L
2024,MI,FT,152000,US,100,M
2024,MI,FT,120000,US,100,M
2024,EX,FT,237500,US,0,M
2024,EX,FT,157500,US,0,M
2024,SE,FT,200000,US,0,M
2024,SE,FT,172750,US,0,M
2024,EN,FT,122000,US,0,M
2024,EN,FT,94000,US,0,M
2024,SE,FT,240000,US,0,M
2024,SE,FT,133000,US,0,M
2024,EX,FT,175762,US,0,M
2024,EX,FT,97254,US,0,M
2024,MI,FT,145000,US,100,M
2024,MI,FT,89000,US,100,M
2024,SE,FT,250000,US,0,M
2024,SE,FT,141500,US,0,M
2024,SE,FT,209362,US,100,M
2024,SE,FT,182054,US,100,M
2024,SE,FT,140000,US,0,M
2024,SE,FT,65000,US,0,M
2024,SE,FT,157400,US,100,M
2024,SE,FT,98600,US,100,M
2024,SE,FT,226500,US,100,M
2024,SE,FT,110900,US,100,M
2024,EN,FT,82402,US,0,M
2024,EN,FT,48508,US,0,M
2024,SE,FT,130500,US,0,M
2024,SE,FT,96000,US,0,M
2024,SE,FT,150000,US,0,M
2024,SE,FT,130000,US,0,M
2024,SE,FT,150000,US,100,M
2024,SE,FT,90000,US,100,M
2024,MI,FT,245400,US,0,M
2024,MI,FT,139000,US,0,M
2024,MI,FT,200000,US,0,M
2024,MI,FT,140000,US,0,M
2024,SE,FT,223100,US,0,M
2024,SE,FT,126400,US,0,M
2024,EN,FT,90000,US,0,M
2024,EN,FT,75000,US,0,M
2024,SE,FT,173100,US,100,M
2024,SE,FT,108200,US,100,M
2024,SE,FT,180000,US,0,M
2024,SE,FT,162000,US,0,M
2024,SE,FT,309400,US,0,L
2024,SE,FT,159100,US,0,L
2024,EX,FT,175762,US,0,M
2024,EX,FT,97254,US,0,M
2024,EN,FT,210000,US,100,M
2024,EN,FT,180000,US,100,M
2024,EN,FT,75000,US,0,M
2024,EN,FT,50000,US,0,M
2024,EN,FT,75000,US,100,M
2024,EN,FT,47500,US,100,M
2024,SE,FT,145000,US,0,M
2024,SE,FT,115000,US,0,M
2024,SE,FT,150000,US,100,M
2024,SE,FT,90200,US,100,M
2024,MI,FT,222200,US,0,L
2024,MI,FT,136000,US,0,L
2024,MI,FT,279500,US,100,M
2024,MI,FT,216200,US,100,M
2024,SE,FT,250000,US,100,M
2024,SE,FT,185000,US,100,M
2024,SE,FT,245400,US,0,M
2024,SE,FT,139000,US,0,M
2024,SE,FT,250000,US,100,M
2024,SE,FT,185000,US,100,M
2024,SE,FT,270000,US,100,M
2024,SE,FT,229500,US,100,M
2024,SE,FT,205500,US,0,M
2024,SE,FT,132500,US,0,M
2024,SE,FT,144538,US,0,M
2024,SE,FT,96358,US,0,M
2024,SE,FT,306000,US,0,M
2024,SE,FT,180000,US,0,M
2024,MI,FT,222200,US,0,L
2024,MI,FT,136000,US,0,L
2024,SE,FT,315000,US,100,M
2024,SE,FT,285000,US,100,M
2024,MI,FT,130000,US,0,M
2024,MI,FT,100000,US,0,M
2024,EN,FT,77280,US,0,M
2024,EN,FT,58000,US,0,M
2024,SE,FT,264846,US,0,M
2024,SE,FT,143060,US,0,M
2024,MI,FT,75000,US,0,M
2024,MI,FT,65000,US,0,M
2024,MI,FT,172000,US,0,M
2024,MI,FT,75600,US,0,M
2024,MI,FT,187000,US,100,M
2024,MI,FT,117000,US,100,M
2024,MI,FT,158100,US,0,M
2024,MI,FT,138500,US,0,M
2024,SE,FT,283800,US,0,M
2024,SE,FT,234700,US,0,M
2024,MI,FT,134000,US,100,M
2024,MI,FT,120000,US,100,M
2024,EN,FT,198000,US,0,M
2024,EN,FT,144000,US,0,M
2024,SE,FT,220000,US,0,M
2024,SE,FT,96600,US,0,M
2024,EN,FT,83300,US,0,M
2024,EN,FT,47500,US,0,M
2024,SE,FT,118000,US,0,M
2024,SE,FT,100000,US,0,M
2024,MI,FT,162819,US,100,M
2024,MI,FT,95776,US,100,M
2024,MI,FT,220000,US,0,M
2024,MI,FT,96600,US,0,M
2024,MI,FT,132500,US,0,M
2024,MI,FT,88000,US,0,M
2024,EN,FT,93100,US,0,M
2024,EN,FT,60000,US,0,M
2024,MI,FT,135000,US,0,M
2024,MI,FT,100000,US,0,M
2024,SE,FT,190000,US,100,M
2024,SE,FT,140000,US,100,M
2024,MI,FT,215000,US,0,M
2024,MI,FT,120000,US,0,M
2024,SE,FT,160000,US,100,M
2024,SE,FT,120000,US,100,M
2024,MI,FT,177250,US,0,M
2024,MI,FT,125500,US,0,M
2024,SE,FT,122000,US,0,M
2024,SE,FT,94000,US,0,M
2024,SE,FT,140000,US,100,M
2024,SE,FT,55000,US,100,M
2024,EN,FT,95000,US,0,M
2024,EN,FT,85000,US,0,M
2024,EN,FT,67095,US,0,M
2024,EN,FT,51120,US,0,M
2024,EN,FT,234000,US,0,M
2024,EN,FT,146000,US,0,M
2024,SE,FT,150700,US,0,M
2024,SE,FT,87400,US,0,M
2024,EN,FT,80000,US,0,M
2024,EN,FT,75000,US,0,M
2024,SE,FT,117000,US,0,M
2024,SE,FT,99600,US,0,M
2024,SE,FT,180000,US,100,M
2024,SE,FT,160000,US,100,M
2024,SE,FT,221000,US,0,M
2024,SE,FT,138000,US,0,M
2024,SE,FT,202800,US,0,L
2024,SE,FT,104300,US,0,L
2024,SE,FT,268000,US,100,M
2024,SE,FT,202000,US,100,M
2024,SE,FT,213580,US,100,M
2024,SE,FT,173000,US,100,M
2024,SE,FT,159550,US,0,M
2024,SE,FT,113000,US,0,M
2024,SE,FT,200000,US,100,M
2024,SE,FT,168000,US,100,M
2024,EN,FT,100000,US,0,M
2024,EN,FT,64000,US,0,M
2024,EN,FT,124650,US,0,M
2024,EN,FT,88200,US,0,M
2024,SE,FT,180000,US,100,M
2024,SE,FT,140000,US,100,M
2024,SE,FT,150000,US,0,M
2024,SE,FT,130000,US,0,M
2024,MI,FT,128000,US,0,M
2024,MI,FT,81500,US,0,M
2024,SE,FT,173300,US,0,M
2024,SE,FT,98800,US,0,M
2024,MI,FT,150000,US,0,M
2024,MI,FT,113000,US,0,M
2024,MI,FT,210000,US,0,M
2024,MI,FT,160000,US,0,M
2024,SE,FT,204650,US,100,M
2024,SE,FT,123990,US,100,M
2024,SE,FT,131000,US,0,M
2024,SE,FT,128000,US,0,M
2024,SE,FT,156000,US,0,M
2024,SE,FT,105267,US,0,M
2024,EN,FT,106000,US,0,M
2024,EN,FT,66000,US,0,M
2024,MI,FT,95000,US,0,M
2024,MI,FT,75000,US,0,M
2024,MI,FT,128000,US,0,M
2024,MI,FT,81500,US,0,M
2024,SE,FT,138000,US,0,M
2024,SE,FT,86000,US,0,M
2024,SE,FT,194000,US,0,M
2024,SE,FT,122000,US,0,M
2024,SE,FT,239880,US,0,M
2024,SE,FT,146010,US,0,M
2024,MI,FT,101098,US,100,M
2024,MI,FT,59469,US,100,M
2024,EX,FT,125000,US,0,M
2024,EX,FT,100000,US,0,M
2024,EN,FT,140000,US,0,M
2024,EN,FT,70000,US,0,M
2024,SE,FT,155000,US,100,M
2024,SE,FT,120000,US,100,M
2024,SE,FT,202800,US,100,M
2024,SE,FT,115000,US,100,M
2024,SE,FT,210100,US,0,M
2024,SE,FT,210100,US,0,M
2024,MI,FT,149600,US,0,M
2024,MI,FT,90200,US,0,M
2024,SE,FT,243600,US,100,M
2024,SE,FT,139200,US,100,M
2024,MI,FT,83552,US,100,M
2024,MI,FT,49148,US,100,M
2024,SE,FT,260000,US,0,L
2024,SE,FT,136000,US,0,L
2024,SE,FT,176000,US,0,M
2024,SE,FT,106000,US,0,M
2024,EX,FT,300000,US,100,M
2024,EX,FT,220000,US,100,M
2024,SE,FT,223000,US,0,M
2024,SE,FT,190000,US,0,M
2024,MI,FT,116000,US,0,M
2024,MI,FT,97800,US,0,M
2024,SE,FT,174300,US,0,M
2024,SE,FT,145000,US,0,M
2024,SE,FT,175000,US,100,M
2024,SE,FT,161201,US,100,M
2024,MI,FT,210000,US,0,M
2024,MI,FT,160000,US,0,M
2024,SE,FT,202000,US,0,M
2024,SE,FT,180000,US,0,M
2024,SE,FT,148000,US,0,M
2024,SE,FT,125000,US,0,M
2024,SE,FT,250000,US,100,M
2024,SE,FT,195000,US,100,M
2024,SE,FT,223800,US,0,M
2024,SE,FT,172100,US,0,M
2024,EX,FT,200000,US,100,M
2024,EX,FT,150000,US,100,M
2024,SE,FT,210000,US,0,M
2024,SE,FT,160000,US,0,M
2024,SE,FT,212800,US,100,M
2024,SE,FT,177300,US,100,M
2024,SE,FT,238000,US,0,M
2024,SE,FT,158000,US,0,M
2024,SE,FT,200400,US,0,M
2024,SE,FT,190500,US,0,M
2024,MI,FT,115000,US,100,M
2024,MI,FT,85000,US,100,M
2024,MI,FT,212000,US,0,M
2024,MI,FT,93300,US,0,M
2024,SE,FT,182800,US,100,M
2024,SE,FT,136100,US,100,M
2024,SE,FT,227900,US,0,M
2024,SE,FT,126600,US,0,M
2024,EN,FT,92700,US,0,M
2024,EN,FT,64900,US,0,M
2024,SE,FT,179000,US,0,M
2024,SE,FT,112000,US,0,M
2024,EN,FT,136000,US,0,M
2024,EN,FT,82000,US,0,M
2024,SE,FT,221550,US,0,M
2024,SE,FT,143850,US,0,M
2024,MI,FT,92000,US,0,M
2024,MI,FT,82000,US,0,M
2024,EN,FT,143000,US,0,M
2024,EN,FT,70400,US,0,M
2024,SE,FT,260940,US,100,M
2024,SE,FT,158130,US,100,M
2024,EN,FT,80000,US,0,M
2024,EN,FT,70000,US,0,M
2024,MI,PT,122328,US,100,M
2024,MI,PT,71958,US,100,M
2024,SE,FT,204650,US,100,M
2024,SE,FT,123990,US,100,M
2024,SE,FT,299375,US,0,M
2024,SE,FT,143625,US,0,M
2024,SE,FT,309000,US,0,M
2024,SE,FT,142000,US,0,M
2024,SE,FT,105000,US,100,M
2024,SE,FT,75000,US,100,M
2024,SE,FT,165000,US,0,M
2024,SE,FT,123000,US,0,M
2024,SE,FT,190000,US,0,M
2024,SE,FT,170000,US,0,M
2024,MI,FT,247500,US,0,M
2024,MI,FT,172200,US,0,M
2024,SE,FT,125000,US,100,M
2024,SE,FT,120000,US,100,M
2024,MI,FT,152300,US,0,M
2024,MI,FT,76200,US,0,M
2024,MI,FT,214300,US,0,M
2024,MI,FT,108500,US,0,M
2024,SE,FT,195000,US,100,M
2024,SE,FT,130000,US,100,M
2024,MI,FT,115000,US,100,M
2024,MI,FT,95000,US,100,M
2024,SE,FT,150000,US,100,M
2024,SE,FT,125000,US,100,M
2024,MI,FT,120000,US,0,M
2024,MI,FT,100000,US,0,M
2024,MI,FT,170000,US,100,M
2024,MI,FT,90000,US,100,M
2024,MI,FT,151250,US,0,M
2024,MI,FT,137500,US,0,M
2024,SE,FT,119900,US,0,M
2024,SE,FT,109000,US,0,M
2024,MI,FT,200000,US,100,M
2024,MI,FT,160000,US,100,M
2024,EN,FT,135000,US,0,M
2024,EN,FT,90000,US,0,M
2022,SE,FT,180000,HR,100,M
2024,MI,FT,89500,US,100,M
2024,MI,FT,65000,US,100,M
2024,SE,FT,179000,US,0,M
2024,SE,FT,112000,US,0,M
2024,SE,FT,96600,US,0,M
2024,SE,FT,55200,US,0,M
2024,SE,FT,235700,US,0,M
2024,SE,FT,124400,US,0,M
2024,SE,FT,109000,US,0,M
2024,SE,FT,62300,US,0,M
2024,MI,FT,144200,US,0,M
2024,MI,FT,72100,US,0,M
2024,SE,FT,135193,US,0,M
2024,SE,FT,90129,US,0,M
2024,MI,FT,165000,US,0,M
2024,MI,FT,103000,US,0,M
2024,SE,FT,144300,US,100,M
2024,SE,FT,104800,US,100,M
2024,MI,FT,212000,US,0,M
2024,MI,FT,93300,US,0,M
2024,EN,FT,50000,US,0,M
2024,EN,FT,40000,US,0,M
2024,MI,FT,149925,US,0,M
2024,MI,FT,91260,US,0,M
2024,MI,FT,150000,US,0,M
2024,MI,FT,140000,US,0,M
2024,SE,FT,212000,US,0,M
2024,SE,FT,93300,US,0,M
2024,SE,FT,271500,US,0,M
2024,SE,FT,136800,US,0,M
2024,SE,FT,170000,US,0,M
2024,SE,FT,160000,US,0,M
2024,EX,FT,238500,US,0,M
2024,EX,FT,183400,US,0,M
2024,SE,FT,193200,US,0,M
2024,SE,FT,154560,US,0,M
2024,SE,FT,277200,US,0,M
2024,SE,FT,151600,US,0,M
2024,SE,FT,220800,US,100,M
2024,SE,FT,124800,US,100,M
2024,MI,FT,208800,US,100,M
2024,MI,FT,177500,US,100,M
2024,SE,FT,205000,US,0,M
2024,SE,FT,139000,US,0,M
2024,SE,FT,175000,US,0,M
2024,SE,FT,157500,US,0,M
2024,SE,FT,150000,US,100,M
2024,SE,FT,135000,US,100,M
2024,EX,FT,140000,US,0,M
2024,EX,FT,120000,US,0,M
2024,MI,FT,135000,US,0,M
2024,MI,FT,115000,US,0,M
2024,SE,FT,240000,US,0,M
2024,SE,FT,133000,US,0,M
2024,SE,FT,169200,US,0,M
2024,SE,FT,130100,US,0,M
2024,EX,FT,150000,US,0,M
2024,EX,FT,120000,US,0,M
2024,MI,FT,100000,US,0,M
2024,MI,FT,90000,US,0,M
2024,SE,FT,200000,US,0,M
2024,SE,FT,180000,US,0,M
2024,SE,FT,209000,US,100,M
2024,SE,FT,145350,US,100,M
2024,SE,FT,190000,US,0,M
2024,SE,FT,152000,US,0,M
2024,MI,FT,212800,US,0,L
2024,MI,FT,111600,US,0,L
2024,SE,FT,240000,US,0,M
2024,SE,FT,133000,US,0,M
2024,MI,FT,196400,US,0,M
2024,MI,FT,174117,US,0,M
2024,MI,FT,222200,US,0,L
2024,MI,FT,136000,US,0,L
2024,EN,FT,110000,US,0,M
2024,EN,FT,80000,US,0,M
2024,EX,FT,408500,US,0,M
2024,EX,FT,233500,US,0,M
2024,EN,FT,192300,US,0,M
2024,EN,FT,120200,US,0,M
2024,SE,FT,238000,US,0,M
2024,SE,FT,158000,US,0,M
2024,SE,FT,254000,US,0,M
2024,SE,FT,200000,US,0,M
2024,EN,FT,253000,US,0,M
2024,EN,FT,160000,US,0,M
2024,EN,FT,108806,US,0,M
2024,EN,FT,82909,US,0,M
2024,SE,FT,200000,US,0,M
2024,SE,FT,160000,US,0,M
2024,SE,FT,185000,US,0,M
2024,SE,FT,160000,US,0,M
2024,SE,FT,198000,US,0,M
2024,SE,FT,108000,US,0,M
2024,SE,FT,245000,US,0,M
2024,SE,FT,185000,US,0,M
2024,SE,FT,249700,US,100,M
2024,SE,FT,156300,US,100,M
2024,SE,FT,254000,US,0,M
2024,SE,FT,204000,US,0,M
2024,SE,FT,203000,US,0,M
2024,SE,FT,112000,US,0,M
2024,MI,FT,155000,US,0,M
2024,MI,FT,139000,US,0,M
2024,SE,FT,237500,US,0,M
2024,SE,FT,192000,US,0,M
2024,SE,FT,300000,US,0,M
2024,SE,FT,244000,US,0,M
2024,SE,FT,162000,US,100,M
2024,SE,FT,117000,US,100,M
2024,SE,FT,285200,US,100,M
2024,SE,FT,168600,US,100,M
2024,SE,FT,221000,US,0,M
2024,SE,FT,185000,US,0,M
2024,SE,FT,221000,US,0,M
2024,SE,FT,185000,US,0,M
2024,MI,FT,135000,US,0,M
2024,MI,FT,110000,US,0,M
2024,SE,FT,222200,US,0,M
2024,SE,FT,150900,US,0,M
2024,SE,FT,245000,US,0,M
2024,SE,FT,185000,US,0,M
2024,SE,FT,202800,US,0,M
2024,SE,FT,115000,US,0,M
2024,SE,FT,254000,US,0,M
2024,SE,FT,204000,US,0,M
2024,SE,FT,155000,US,0,M
2024,SE,FT,139500,US,0,M
2024,EN,FT,71250,US,100,M
2024,EN,FT,57000,US,100,M
2024,SE,FT,200000,US,0,M
2024,SE,FT,180000,US,0,M
2024,SE,FT,159550,US,0,M
2024,SE,FT,113000,US,0,M
2024,SE,FT,225000,US,0,M
2024,SE,FT,175000,US,0,M
2024,MI,FT,130000,US,100,M
2024,MI,FT,100000,US,100,M
2024,SE,FT,170000,US,100,M
2024,SE,FT,150000,US,100,M
2024,SE,FT,226500,US,100,M
2024,SE,FT,110900,US,100,M
2024,SE,FT,115254,US,100,M
2024,SE,FT,85393,US,100,M
2024,EN,FT,95166,US,0,M
2024,EN,FT,63444,US,0,M
2024,MI,FT,250900,US,0,M
2024,MI,FT,135200,US,0,M
2024,SE,FT,217508,US,0,M
2024,SE,FT,177961,US,0,M
2024,MI,FT,140000,US,0,M
2024,MI,FT,110000,US,0,M
2024,SE,FT,185000,US,0,M
2024,SE,FT,100200,US,0,M
2024,SE,FT,200000,US,0,M
2024,SE,FT,100200,US,0,M
2024,SE,FT,246000,US,0,M
2024,SE,FT,132600,US,0,M
2024,SE,FT,238400,US,0,M
2024,SE,FT,140300,US,0,M
2024,MI,FT,89500,US,100,M
2024,MI,FT,65000,US,100,M
2024,MI,FT,180000,US,0,M
2024,MI,FT,130000,US,0,M
2024,SE,FT,220000,US,0,M
2024,SE,FT,137500,US,0,M
2024,SE,FT,215000,US,0,M
2024,SE,FT,100200,US,0,M
2024,SE,FT,150000,US,0,M
2024,SE,FT,85000,US,0,M
2024,SE,PT,212000,US,0,M
2024,SE,PT,93300,US,0,M
2024,MI,FT,321830,US,0,M
2024,MI,FT,124690,US,0,M
2024,SE,FT,210000,US,0,M
2024,SE,FT,117800,US,0,M
2024,SE,FT,224800,US,0,M
2024,SE,FT,127000,US,0,M
2024,SE,FT,182600,US,0,M
2024,SE,FT,105800,US,0,M
2024,MI,FT,174000,US,0,M
2024,MI,FT,97300,US,0,M
2024,SE,FT,96600,US,0,M
2024,SE,FT,55200,US,0,M
2024,SE,FT,186000,US,0,M
